1698.6	2.6351e-10	6.512e-10	6.266e-10
1704.6	2.6727e-10	6.4686e-10	6.2719e-10
1710.7	2.6812e-10	6.4893e-10	6.2427e-10
1716.8	2.7269e-10	6.4417e-10	6.2445e-10
1722.8	2.6748e-10	6.5272e-10	6.2112e-10
1728.9	2.7572e-10	6.5059e-10	6.15e-10
1734.9	2.7688e-10	6.5101e-10	6.1342e-10
1741	2.7683e-10	6.5865e-10	6.0583e-10
1747	2.7575e-10	6.5094e-10	6.1462e-10
1753.1	2.8395e-10	6.4883e-10	6.0853e-10
1759.1	2.8127e-10	6.5011e-10	6.0993e-10
1765.2	2.8559e-10	6.5215e-10	6.0358e-10
1771.2	2.8335e-10	6.5622e-10	6.0174e-10
1777.3	2.86e-10	6.5108e-10	6.0424e-10
1783.3	2.927e-10	6.5406e-10	5.9455e-10
1789.4	2.9903e-10	6.537e-10	5.8858e-10
1795.4	2.933e-10	6.5708e-10	5.9093e-10
1801.5	2.9814e-10	6.4944e-10	5.9373e-10
1807.6	2.9744e-10	6.5553e-10	5.8835e-10
1813.6	3.022e-10	6.4712e-10	5.92e-10
1819.7	3.0435e-10	6.5454e-10	5.8242e-10
1825.7	3.0476e-10	6.4727e-10	5.8928e-10
1831.8	3.0241e-10	6.5528e-10	5.8362e-10
1837.8	3.1105e-10	6.4613e-10	5.8413e-10
1843.9	3.0712e-10	6.5412e-10	5.8008e-10
1849.9	3.1199e-10	6.5062e-10	5.7871e-10
1856	3.1224e-10	6.4655e-10	5.8253e-10
1862	3.1317e-10	6.5211e-10	5.7603e-10
1868.1	3.1678e-10	6.5272e-10	5.7182e-10
1874.1	3.1765e-10	6.5129e-10	5.7238e-10
1880.2	3.2811e-10	6.4575e-10	5.6746e-10
1886.3	3.2456e-10	6.4661e-10	5.7014e-10
1892.3	3.2322e-10	6.4981e-10	5.6829e-10
1898.4	3.2637e-10	6.512e-10	5.6374e-10
1904.4	3.3099e-10	6.498e-10	5.6052e-10
1910.5	3.3547e-10	6.4692e-10	5.5892e-10
1916.5	3.3543e-10	6.5064e-10	5.5525e-10
1922.6	3.4188e-10	6.4806e-10	5.5138e-10
1928.6	3.4438e-10	6.431e-10	5.5384e-10
1934.7	3.4122e-10	6.4563e-10	5.5446e-10
1940.7	3.4982e-10	6.413e-10	5.502e-10
1946.8	3.4068e-10	6.496e-10	5.5103e-10
1952.8	3.4405e-10	6.4944e-10	5.4782e-10
1958.9	3.5106e-10	6.4228e-10	5.4798e-10
1964.9	3.5289e-10	6.4335e-10	5.4507e-10
1971	3.5128e-10	6.4463e-10	5.4541e-10
1977.1	3.5434e-10	6.4277e-10	5.442e-10
1983.1	3.597e-10	6.4445e-10	5.3715e-10
1989.2	3.6466e-10	6.3742e-10	5.3923e-10
1995.2	3.6363e-10	6.4488e-10	5.328e-10
2001.3	3.6226e-10	6.4632e-10	5.3273e-10
2007.3	3.6454e-10	6.3962e-10	5.3715e-10
2013.4	3.6859e-10	6.4454e-10	5.2818e-10
2019.4	3.6656e-10	6.439e-10	5.3085e-10
2025.5	3.691e-10	6.4373e-10	5.2849e-10
2031.5	3.7243e-10	6.422e-10	5.2669e-10
2037.6	3.7545e-10	6.4068e-10	5.2519e-10
2043.6	3.7385e-10	6.4491e-10	5.2256e-10
2049.7	3.7045e-10	6.4444e-10	5.2643e-10
2055.8	3.7859e-10	6.4332e-10	5.194e-10
2061.8	3.8435e-10	6.366e-10	5.2036e-10
2067.9	3.8602e-10	6.3345e-10	5.2184e-10
2073.9	3.8317e-10	6.4513e-10	5.1301e-10
2080	3.8674e-10	6.4188e-10	5.1269e-10
2086	3.9147e-10	6.4031e-10	5.0954e-10
2092.1	3.9613e-10	6.3656e-10	5.0863e-10
2098.1	3.9168e-10	6.4605e-10	5.0358e-10
2104.2	3.9526e-10	6.4031e-10	5.0575e-10
2110.2	4.0214e-10	6.3406e-10	5.0511e-10
2116.3	4.0423e-10	6.4236e-10	4.9472e-10
2122.3	4.042e-10	6.4461e-10	4.925e-10
2128.4	4.0617e-10	6.365e-10	4.9865e-10
2134.4	4.1173e-10	6.3121e-10	4.9837e-10
2140.5	4.0553e-10	6.367e-10	4.9908e-10
2146.6	4.1479e-10	6.3159e-10	4.9493e-10
2152.6	4.1703e-10	6.3163e-10	4.9265e-10
2158.7	4.1913e-10	6.3621e-10	4.8597e-10
2164.7	4.1586e-10	6.294e-10	4.9606e-10
2170.8	4.2191e-10	6.3246e-10	4.8695e-10
2176.8	4.1209e-10	6.3989e-10	4.8933e-10
2182.9	4.1849e-10	6.3328e-10	4.8955e-10
2188.9	4.2754e-10	6.3269e-10	4.8108e-10
2195	4.2688e-10	6.3306e-10	4.8137e-10
2201	4.2967e-10	6.3136e-10	4.8029e-10
2207.1	4.3254e-10	6.2843e-10	4.8035e-10
2213.1	4.2925e-10	6.2996e-10	4.8211e-10
2219.2	4.3381e-10	6.2931e-10	4.7819e-10
2225.2	4.3398e-10	6.3201e-10	4.7532e-10
2231.3	4.3955e-10	6.309e-10	4.7086e-10
2237.4	4.3426e-10	6.334e-10	4.7365e-10
2243.4	4.3699e-10	6.3082e-10	4.7351e-10
2249.5	4.4175e-10	6.255e-10	4.7406e-10
2255.5	4.4504e-10	6.2928e-10	4.67e-10
2261.6	4.4485e-10	6.3111e-10	4.6535e-10
2267.6	4.3423e-10	6.3672e-10	4.7037e-10
2273.7	4.426e-10	6.3343e-10	4.6529e-10
2279.7	4.5227e-10	6.2908e-10	4.5996e-10
2285.8	4.5217e-10	6.2928e-10	4.5987e-10
2291.8	4.4461e-10	6.2684e-10	4.6986e-10
2297.9	4.4942e-10	6.3041e-10	4.6148e-10
2303.9	4.5217e-10	6.2749e-10	4.6165e-10
2310	4.5045e-10	6.292e-10	4.6166e-10
2316.1	4.5416e-10	6.2532e-10	4.6183e-10
2322.1	4.56e-10	6.3053e-10	4.5479e-10
2328.2	4.5541e-10	6.2904e-10	4.5687e-10
2334.2	4.5306e-10	6.2845e-10	4.5981e-10
2340.3	4.5829e-10	6.2506e-10	4.5797e-10
2346.3	4.5943e-10	6.2981e-10	4.5207e-10
2352.4	4.5587e-10	6.3166e-10	4.5379e-10
2358.4	4.6565e-10	6.2867e-10	4.47e-10
2364.5	4.5249e-10	6.34e-10	4.5481e-10
2370.5	4.6065e-10	6.2917e-10	4.515e-10
2376.6	4.5763e-10	6.3247e-10	4.5122e-10
2382.6	4.6251e-10	6.2897e-10	4.4984e-10
2388.7	4.6585e-10	6.3105e-10	4.4441e-10
2394.7	4.6849e-10	6.2665e-10	4.4617e-10
2400.8	4.6014e-10	6.354e-10	4.4578e-10
2406.9	4.7189e-10	6.3117e-10	4.3826e-10
2412.9	4.6532e-10	6.2682e-10	4.4918e-10
2419	4.7715e-10	6.2854e-10	4.3563e-10
2425	4.6665e-10	6.2596e-10	4.487e-10
2431.1	4.67e-10	6.3229e-10	4.4202e-10
2437.1	4.737e-10	6.3125e-10	4.3636e-10
2443.2	4.7237e-10	6.3355e-10	4.354e-10
2449.2	4.7378e-10	6.3427e-10	4.3327e-10
2455.3	4.6994e-10	6.3673e-10	4.3464e-10
2461.3	4.7465e-10	6.299e-10	4.3677e-10
2467.4	4.7546e-10	6.2747e-10	4.3839e-10
2473.4	4.735e-10	6.3333e-10	4.3448e-10
2479.5	4.7808e-10	6.2747e-10	4.3576e-10
2485.6	4.7298e-10	6.3289e-10	4.3544e-10
2491.6	4.8306e-10	6.2799e-10	4.3027e-10
2497.7	4.8273e-10	6.252e-10	4.3338e-10
2503.7	4.8394e-10	6.2449e-10	4.3289e-10
2509.8	4.7712e-10	6.3089e-10	4.333e-10
2515.8	4.7979e-10	6.359e-10	4.2562e-10
2521.9	4.8982e-10	6.2657e-10	4.2493e-10
2527.9	4.9046e-10	6.2861e-10	4.2225e-10
2534	4.8865e-10	6.2881e-10	4.2386e-10
2540	4.831e-10	6.3081e-10	4.2741e-10
2546.1	4.8378e-10	6.2945e-10	4.2808e-10
2552.1	4.8471e-10	6.2574e-10	4.3086e-10
2558.2	4.9223e-10	6.2757e-10	4.2151e-10
2564.2	4.9085e-10	6.31e-10	4.1946e-10
2570.3	4.922e-10	6.2776e-10	4.2136e-10
2576.4	4.9026e-10	6.2522e-10	4.2583e-10
2582.4	5.0006e-10	6.2757e-10	4.1369e-10
2588.5	4.9109e-10	6.2374e-10	4.2649e-10
2594.5	4.914e-10	6.3085e-10	4.1906e-10
2600.6	4.9555e-10	6.3077e-10	4.1499e-10
2606.6	4.9244e-10	6.3529e-10	4.1358e-10
2612.7	5.0003e-10	6.2602e-10	4.1526e-10
2618.7	4.9296e-10	6.3535e-10	4.1301e-10
2624.8	4.9595e-10	6.3119e-10	4.1417e-10
2630.8	5.0027e-10	6.2851e-10	4.1254e-10
2636.9	4.9621e-10	6.3216e-10	4.1294e-10
2642.9	4.9947e-10	6.3314e-10	4.087e-10
2649	5.0529e-10	6.2824e-10	4.0778e-10
2655.1	5.0359e-10	6.3045e-10	4.0727e-10
2661.1	5.0673e-10	6.2374e-10	4.1085e-10
2667.2	5.0121e-10	6.2618e-10	4.1392e-10
2673.2	5.1021e-10	6.2529e-10	4.0582e-10
2679.3	5.0445e-10	6.3218e-10	4.0468e-10
2685.3	5.045e-10	6.2987e-10	4.0695e-10
2691.4	5.0965e-10	6.2489e-10	4.0677e-10
2697.4	5.1137e-10	6.2526e-10	4.0468e-10
2703.5	5.0164e-10	6.3726e-10	4.0242e-10
