203	1178.76	4.97E-12	5.27E-09	1.39E-09	5.31E-10	5.33E-10	1.97E-08	1.01E-07	5.32E-08
204	1184.59	4.97E-12	5.28E-09	1.38E-09	5.27E-10	5.50E-10	1.97E-08	1.02E-07	5.33E-08
205	1190.42	4.96E-12	5.30E-09	1.40E-09	5.44E-10	5.45E-10	1.96E-08	1.02E-07	5.34E-08
206	1196.26	4.97E-12	5.24E-09	1.35E-09	5.31E-10	5.50E-10	1.97E-08	1.03E-07	5.36E-08
207	1202.09	4.96E-12	5.30E-09	1.39E-09	5.23E-10	5.49E-10	1.96E-08	1.04E-07	5.34E-08
208	1207.86	4.97E-12	5.32E-09	1.39E-09	5.27E-10	5.43E-10	1.96E-08	1.04E-07	5.35E-08
209	1213.68	4.96E-12	5.26E-09	1.35E-09	5.21E-10	5.43E-10	1.97E-08	1.05E-07	5.34E-08
210	1219.45	4.96E-12	5.26E-09	1.34E-09	5.13E-10	5.47E-10	1.96E-08	1.05E-07	5.35E-08
211	1225.29	4.96E-12	5.28E-09	1.36E-09	5.24E-10	5.34E-10	1.97E-08	1.06E-07	5.34E-08
212	1231.06	4.95E-12	5.29E-09	1.36E-09	5.15E-10	5.34E-10	1.97E-08	1.06E-07	5.37E-08
213	1236.89	4.93E-12	5.29E-09	1.32E-09	5.36E-10	5.38E-10	1.97E-08	1.07E-07	5.36E-08
214	1242.67	4.94E-12	5.31E-09	1.34E-09	5.30E-10	5.43E-10	1.96E-08	1.08E-07	5.35E-08
215	1248.43	4.94E-12	5.30E-09	1.35E-09	5.19E-10	5.32E-10	1.96E-08	1.08E-07	5.35E-08
216	1254.32	4.93E-12	5.35E-09	1.37E-09	5.21E-10	5.24E-10	1.97E-08	1.09E-07	5.36E-08
217	1260.15	4.93E-12	5.28E-09	1.36E-09	5.34E-10	5.32E-10	1.96E-08	1.09E-07	5.37E-08
218	1265.99	4.93E-12	5.29E-09	1.33E-09	5.26E-10	5.27E-10	1.97E-08	1.10E-07	5.38E-08
219	1271.76	4.92E-12	5.32E-09	1.34E-09	5.12E-10	5.15E-10	1.97E-08	1.10E-07	5.38E-08
220	1277.6	4.93E-12	5.29E-09	1.34E-09	5.15E-10	5.22E-10	1.96E-08	1.11E-07	5.41E-08
221	1283.42	4.92E-12	5.32E-09	1.32E-09	5.16E-10	5.21E-10	1.96E-08	1.11E-07	5.36E-08
222	1289.25	4.91E-12	5.29E-09	1.32E-09	5.18E-10	5.20E-10	1.97E-08	1.12E-07	5.41E-08
223	1295.02	4.92E-12	5.32E-09	1.33E-09	5.23E-10	5.19E-10	1.96E-08	1.13E-07	5.38E-08
224	1300.85	4.91E-12	5.29E-09	1.33E-09	5.16E-10	5.22E-10	1.97E-08	1.13E-07	5.43E-08
